#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
7	28167710	28171710	ENSMUSG00000046865.7	.	+	28167710	28171710	0	1	4000	28167708	cluster_1
9	106168928	106172928	ENSMUSG00000020257.13	.	+	106168928	106172928	0	1	4000	106168927	cluster_1
9	20519417	20523417	ENSMUSG00000060510.14	.	-	20519417	20523417	0	1	4000	20519415	cluster_1
6	88043270	88047270	ENSMUSG00000079477.9	.	-	88043270	88047270	0	1	4000	88043262	cluster_1
9	59484618	59488618	ENSMUSG00000025234.11	.	-	59484618	59488618	0	1	4000	59484613	cluster_1
19	9897533	9901533	ENSMUSG00000024660.8	.	-	9897533	9901533	0	1	4000	9897524	cluster_1
8	79709740	79713740	ENSMUSG00000058355.8	.	-	79709740	79713740	0	1	4000	79709733	cluster_1
15	103237816	103241816	ENSMUSG00000009575.14	.	-	103237816	103241816	0	1	4000	103237815	cluster_1
6	108781099	108785099	ENSMUSG00000030105.8	.	+	108781099	108785099	0	1	4000	108781098	cluster_1
3	79284517	79288517	ENSMUSG00000062232.14	.	-	79284517	79288517	0	1	4000	79284510	cluster_1
1	105661861	105665861	ENSMUSG00000026319.13	.	+	105661861	105665861	0	1	4000	105661860	cluster_1
10	80385659	80389659	ENSMUSG00000048696.11	.	-	80385659	80389659	0	1	4000	80385651	cluster_1
4	150279646	150283646	ENSMUSG00000039852.17	.	+	150279646	150283646	0	1	4000	150279645	cluster_1
7	118241670	118245670	ENSMUSG00000030655.15	.	-	118241670	118245670	0	1	4000	118241669	cluster_1
16	18287246	18291246	ENSMUSG00000022718.12	.	-	18287246	18291246	0	1	4000	18287245	cluster_1
3	31093058	31097058	ENSMUSG00000027660.16	.	+	31093058	31097058	0	1	4000	31093055	cluster_1
15	102071773	102075773	ENSMUSG00000058655.9	.	+	102071773	102075773	0	1	4000	102071772	cluster_1
3	32395671	32399671	ENSMUSG00000027665.13	.	+	32395671	32399671	0	1	4000	32395668	cluster_1
7	128738495	128742495	ENSMUSG00000048170.14	.	-	128738495	128742495	0	1	4000	128738494	cluster_1
11	50323673	50327673	ENSMUSG00000020368.15	.	-	50323673	50327673	0	1	4000	50323668	cluster_1
16	56027739	56031739	ENSMUSG00000071533.11	.	-	56027739	56031739	0	1	4000	56027734	cluster_1
11	22988519	22992519	ENSMUSG00000007739.10	.	+	22988519	22992519	0	1	4000	22988517	cluster_1
16	93830121	93834121	ENSMUSG00000039456.10	.	+	93830121	93834121	0	1	4000	93830112	cluster_1
11	86355602	86359602	ENSMUSG00000034297.14	.	-	86355602	86359602	0	1	4000	86355594	cluster_1
18	31787159	31791159	ENSMUSG00000024258.3	.	+	31787159	31791159	0	1	4000	31787156	cluster_1
4	119106711	119110711	ENSMUSG00000028645.11	.	+	119106711	119110711	0	1	4000	119106710	cluster_1
8	69207038	69211038	ENSMUSG00000059897.5	.	+	69207038	69211038	0	1	4000	69207032	cluster_1
14	63604503	63608503	ENSMUSG00000035067.9	.	+	63604503	63608503	0	1	4000	63604497	cluster_1
5	123747414	123751414	ENSMUSG00000029422.15	.	-	123747414	123751414	0	1	4000	123747413	cluster_1
7	5078235	5082235	ENSMUSG00000035203.16	.	+	5078235	5082235	0	1	4000	5078230	cluster_1
16	17231572	17235572	ENSMUSG00000050240.16	.	+	17231572	17235572	0	1	4000	17231571	cluster_1
11	53348833	53352833	ENSMUSG00000049470.13	.	+	53348833	53352833	0	1	4000	53348828	cluster_1
11	35767484	35771484	ENSMUSG00000018846.8	.	+	35767484	35771484	0	1	4000	35767481	cluster_1
4	31962097	31966097	ENSMUSG00000028284.13	.	+	31962097	31966097	0	1	4000	31962094	cluster_1
17	74526295	74530295	ENSMUSG00000024073.15	.	+	74526295	74530295	0	1	4000	74526288	cluster_1
8	70351278	70355278	ENSMUSG00000058301.8	.	-	70351278	70355278	0	1	4000	70351271	cluster_1
16	55971883	55975883	ENSMUSG00000022601.11	.	+	55971883	55975883	0	1	4000	55971878	cluster_1
18	73571044	73575044	ENSMUSG00000037253.8	.	+	73571044	73575044	0	1	4000	73571037	cluster_1
16	18246732	18250732	ENSMUSG00000005732.14	.	-	18246732	18250732	0	1	4000	18246731	cluster_1
12	104749952	104753952	ENSMUSG00000041415.10	.	-	104749952	104753952	0	1	4000	104749951	cluster_1
1	182017990	182021990	ENSMUSG00000022995.16	.	-	182017990	182021990	0	1	4000	182017989	cluster_1
1	91396815	91400815	ENSMUSG00000026309.14	.	-	91396815	91400815	0	1	4000	91396806	cluster_1
1	135311778	135315778	ENSMUSG00000062580.9	.	-	135311778	135315778	0	1	4000	135311777	cluster_1
8	4236740	4240740	ENSMUSG00000002948.19	.	+	4236740	4240740	0	1	4000	4236736	cluster_1
4	131871617	131875617	ENSMUSG00000028911.16	.	+	131871617	131875617	0	1	4000	131871616	cluster_1
8	85024823	85028823	ENSMUSG00000041203.9	.	+	85024823	85028823	0	1	4000	85024815	cluster_1
19	45781520	45785520	ENSMUSG00000025220.7	.	-	45781520	45785520	0	1	4000	45781516	cluster_1
10	34280190	34284190	ENSMUSG00000047514.6	.	+	34280190	34284190	0	1	4000	34280187	cluster_1
5	100037985	100041985	ENSMUSG00000029326.13	.	+	100037985	100041985	0	1	4000	100037984	cluster_1
5	29733688	29737688	ENSMUSG00000029131.14	.	+	29733688	29737688	0	1	4000	29733686	cluster_1
5	65535233	65539233	ENSMUSG00000029203.16	.	+	65535233	65539233	0	1	4000	65535227	cluster_1
13	51098880	51102880	ENSMUSG00000021395.11	.	+	51098880	51102880	0	1	4000	51098875	cluster_1
10	7954230	7958230	ENSMUSG00000015755.16	.	-	7954230	7958230	0	1	4000	7954223	cluster_1
8	109691260	109695260	ENSMUSG00000031729.6	.	-	109691260	109695260	0	1	4000	109691259	cluster_1
10	81058181	81062181	ENSMUSG00000004937.6	.	-	81058181	81062181	0	1	4000	81058173	cluster_1
11	106214926	106218926	ENSMUSG00000020705.6	.	+	106214926	106218926	0	1	4000	106214925	cluster_1
13	46725940	46729940	ENSMUSG00000021374.10	.	-	46725940	46729940	0	1	4000	46725936	cluster_1
15	8442463	8446463	ENSMUSG00000022141.7	.	-	8442463	8446463	0	1	4000	8442455	cluster_1
4	41346996	41350996	ENSMUSG00000028437.14	.	+	41346996	41350996	0	1	4000	41346992	cluster_1
18	14680914	14684914	ENSMUSG00000037013.15	.	-	14680914	14684914	0	1	4000	14680913	cluster_1
9	88480574	88484574	ENSMUSG00000032423.12	.	-	88480574	88484574	0	1	4000	88480566	cluster_1
6	35537888	35541888	ENSMUSG00000029840.8	.	-	35537888	35541888	0	1	4000	35537885	cluster_1
8	22857535	22861535	ENSMUSG00000031540.13	.	+	22857535	22861535	0	1	4000	22857533	cluster_1
2	75657261	75661261	ENSMUSG00000059005.13	.	+	75657261	75661261	0	1	4000	75657254	cluster_1
9	71483935	71487935	ENSMUSG00000032199.12	.	-	71483935	71487935	0	1	4000	71483928	cluster_1
17	3112972	3116972	ENSMUSG00000046201.9	.	+	3112972	3116972	0	1	4000	3112969	cluster_1
4	136600723	136604723	ENSMUSG00000036940.15	.	-	136600723	136604723	0	1	4000	136600722	cluster_1
2	125121661	125125661	ENSMUSG00000027201.16	.	-	125121661	125125661	0	1	4000	125121660	cluster_1
1	133658885	133662885	ENSMUSG00000102049.1	.	-	133658885	133662885	0	1	4000	133658884	cluster_1
4	155220592	155224592	ENSMUSG00000029050.15	.	-	155220592	155224592	0	1	4000	155220591	cluster_1
10	79764952	79768952	ENSMUSG00000035890.9	.	-	79764952	79768952	0	1	4000	79764945	cluster_1
2	83642435	83646435	ENSMUSG00000027091.14	.	+	83642435	83646435	0	1	4000	83642427	cluster_1
19	53598398	53602398	ENSMUSG00000024974.10	.	+	53598398	53602398	0	1	4000	53598393	cluster_1
1	151498955	151502955	ENSMUSG00000026484.13	.	-	151498955	151502955	0	1	4000	151498954	cluster_1
15	58413468	58417468	ENSMUSG00000037119.4	.	+	58413468	58417468	0	1	4000	58413463	cluster_1
10	81376516	81380516	ENSMUSG00000020235.16	.	-	81376516	81380516	0	1	4000	81376508	cluster_1
18	3380988	3384988	ENSMUSG00000024231.14	.	+	3380988	3384988	0	1	4000	3380985	cluster_1
8	119908360	119912360	ENSMUSG00000031826.20	.	+	119908360	119912360	0	1	4000	119908359	cluster_1
4	119292604	119296604	ENSMUSG00000028639.14	.	-	119292604	119296604	0	1	4000	119292603	cluster_1
1	131908534	131912534	ENSMUSG00000026434.12	.	+	131908534	131912534	0	1	4000	131908533	cluster_1
17	20943311	20947311	ENSMUSG00000007564.15	.	+	20943311	20947311	0	1	4000	20943309	cluster_1
9	108304129	108308129	ENSMUSG00000007815.13	.	+	108304129	108308129	0	1	4000	108304128	cluster_1
2	117119374	117123374	ENSMUSG00000027351.14	.	+	117119374	117123374	0	1	4000	117119373	cluster_1
18	10179792	10183792	ENSMUSG00000024290.8	.	-	10179792	10183792	0	1	4000	10179791	cluster_1
10	82627828	82631828	ENSMUSG00000034674.18	.	+	82627828	82631828	0	1	4000	82627820	cluster_1
1	166000678	166004678	ENSMUSG00000026565.18	.	-	166000678	166004678	0	1	4000	166000677	cluster_1
11	70408031	70412031	ENSMUSG00000018921.11	.	-	70408031	70412031	0	1	4000	70408024	cluster_1
18	35596617	35600617	ENSMUSG00000037058.14	.	+	35596617	35600617	0	1	4000	35596614	cluster_1
2	53189284	53193284	ENSMUSG00000061136.14	.	-	53189284	53193284	0	1	4000	53189279	cluster_1
17	83512333	83516333	ENSMUSG00000024248.13	.	-	83512333	83516333	0	1	4000	83512325	cluster_1
18	62546743	62550743	ENSMUSG00000042211.6	.	-	62546743	62550743	0	1	4000	62546737	cluster_1
7	16385806	16389806	ENSMUSG00000052833.9	.	-	16385806	16389806	0	1	4000	16385805	cluster_1
11	79991106	79995106	ENSMUSG00000017548.15	.	+	79991106	79995106	0	1	4000	79991099	cluster_1
14	61437874	61441874	ENSMUSG00000021929.9	.	-	61437874	61441874	0	1	4000	61437868	cluster_1
2	69859562	69863562	ENSMUSG00000068882.13	.	+	69859562	69863562	0	1	4000	69859556	cluster_1
1	42849233	42853233	ENSMUSG00000060679.14	.	+	42849233	42853233	0	1	4000	42849229	cluster_1
12	12939914	12943914	ENSMUSG00000037169.15	.	-	12939914	12943914	0	1	4000	12939913	cluster_1
16	17449987	17453987	ENSMUSG00000006134.4	.	+	17449987	17453987	0	1	4000	17449986	cluster_1
1	139420288	139424288	ENSMUSG00000033964.12	.	+	139420288	139424288	0	1	4000	139420287	cluster_1
3	69125113	69129113	ENSMUSG00000027782.10	.	-	69125113	69129113	0	1	4000	69125107	cluster_1
15	99649656	99653656	ENSMUSG00000023015.14	.	-	99649656	99653656	0	1	4000	99649647	cluster_1
10	128563987	128567987	ENSMUSG00000025364.13	.	-	128563987	128567987	0	1	4000	128563986	cluster_1
10	58444920	58448920	ENSMUSG00000003226.7	.	+	58444920	58448920	0	1	4000	58444915	cluster_1
2	154789096	154793096	ENSMUSG00000027593.15	.	+	154789096	154793096	0	1	4000	154789095	cluster_1
13	93190385	93194385	ENSMUSG00000042167.6	.	-	93190385	93194385	0	1	4000	93190376	cluster_1
1	59668834	59672834	ENSMUSG00000026021.15	.	-	59668834	59672834	0	1	4000	59668829	cluster_1
11	77605815	77609815	ENSMUSG00000017291.13	.	-	77605815	77609815	0	1	4000	77605808	cluster_1
7	59226750	59230750	ENSMUSG00000025326.12	.	+	59226750	59230750	0	1	4000	59226745	cluster_1
12	108790973	108794973	ENSMUSG00000021264.12	.	+	108790973	108794973	0	1	4000	108790972	cluster_1
7	25752757	25756757	ENSMUSG00000040725.13	.	-	25752757	25756757	0	1	4000	25752755	cluster_1
16	32330257	32334257	ENSMUSG00000053774.9	.	+	32330257	32334257	0	1	4000	32330254	cluster_1
19	36924079	36928079	ENSMUSG00000040565.7	.	+	36924079	36928079	0	1	4000	36924076	cluster_1
1	59480424	59484424	ENSMUSG00000041075.8	.	+	59480424	59484424	0	1	4000	59480419	cluster_1
10	115249467	115253467	ENSMUSG00000020130.9	.	-	115249467	115253467	0	1	4000	115249466	cluster_1
14	122473435	122477435	ENSMUSG00000061524.8	.	+	122473435	122477435	0	1	4000	122473434	cluster_1
5	135932616	135936616	ENSMUSG00000051391.9	.	-	135932616	135936616	0	1	4000	135932615	cluster_1
16	56035819	56039819	ENSMUSG00000044763.8	.	-	56035819	56039819	0	1	4000	56035814	cluster_1
3	75554856	75558856	ENSMUSG00000027835.11	.	-	75554856	75558856	0	1	4000	75554849	cluster_1
19	8755073	8759073	ENSMUSG00000010097.14	.	+	8755073	8759073	0	1	4000	8755065	cluster_1
4	126200760	126204760	ENSMUSG00000043962.16	.	-	126200760	126204760	0	1	4000	126200759	cluster_1
3	41081046	41085046	ENSMUSG00000049940.7	.	-	41081046	41085046	0	1	4000	41081042	cluster_1
5	102067921	102071921	ENSMUSG00000043940.15	.	-	102067921	102071921	0	1	4000	102067920	cluster_1
17	74292883	74296883	ENSMUSG00000058704.7	.	-	74292883	74296883	0	1	4000	74292876	cluster_1
7	80945780	80949780	ENSMUSG00000025724.12	.	-	80945780	80949780	0	1	4000	80945772	cluster_1
10	7679214	7683214	ENSMUSG00000040021.13	.	+	7679214	7683214	0	1	4000	7679207	cluster_1
3	16181212	16185212	ENSMUSG00000047213.14	.	+	16181212	16185212	0	1	4000	16181211	cluster_1
17	35239746	35243746	ENSMUSG00000019432.15	.	+	35239746	35243746	0	1	4000	35239743	cluster_1
X	105927403	105931403	ENSMUSG00000031229.16	.	-	105927403	105931403	0	1	4000	105927402	cluster_1
5	33333509	33337509	ENSMUSG00000079562.7	.	+	33333509	33337509	0	1	4000	33333506	cluster_1
4	106559038	106563038	ENSMUSG00000034926.3	.	+	106559038	106563038	0	1	4000	106559037	cluster_1
10	82864626	82868626	ENSMUSG00000109864.1	.	+	82864626	82868626	0	1	4000	82864618	cluster_1
9	97109157	97113157	ENSMUSG00000032449.13	.	-	97109157	97113157	0	1	4000	97109148	cluster_1
5	115270898	115274898	ENSMUSG00000041740.16	.	-	115270898	115274898	0	1	4000	115270897	cluster_1
18	35116888	35120888	ENSMUSG00000037815.6	.	+	35116888	35120888	0	1	4000	35116885	cluster_1
13	29984063	29988063	ENSMUSG00000016477.18	.	-	29984063	29988063	0	1	4000	29984061	cluster_1
5	88718855	88722855	ENSMUSG00000006262.15	.	+	88718855	88722855	0	1	4000	88718847	cluster_1
11	104548620	104552620	ENSMUSG00000020687.13	.	-	104548620	104552620	0	1	4000	104548619	cluster_1
7	73539830	73543830	ENSMUSG00000078671.11	.	-	73539830	73543830	0	1	4000	73539823	cluster_1
7	6153997	6157997	ENSMUSG00000046792.8	.	-	6153997	6157997	0	1	4000	6153991	cluster_1
14	70349425	70353425	ENSMUSG00000022094.15	.	-	70349425	70353425	0	1	4000	70349418	cluster_1
3	121424497	121428497	ENSMUSG00000053931.11	.	+	121424497	121428497	0	1	4000	121424496	cluster_1
7	128742943	128746943	ENSMUSG00000055319.8	.	+	128742943	128746943	0	1	4000	128742942	cluster_1
7	127965457	127969457	ENSMUSG00000030795.18	.	+	127965457	127969457	0	1	4000	127965456	cluster_1
4	156195488	156199488	ENSMUSG00000041936.18	.	-	156195488	156199488	0	1	4000	156195487	cluster_1
3	95656788	95660788	ENSMUSG00000038612.16	.	+	95656788	95660788	0	1	4000	95656779	cluster_1
3	34648405	34652405	ENSMUSG00000074637.7	.	+	34648405	34652405	0	1	4000	34648402	cluster_1
16	45740955	45744955	ENSMUSG00000033157.17	.	-	45740955	45744955	0	1	4000	45740951	cluster_1
9	100544134	100548134	ENSMUSG00000032475.15	.	-	100544134	100548134	0	1	4000	100544133	cluster_1
2	152845964	152849964	ENSMUSG00000027469.16	.	+	152845964	152849964	0	1	4000	152845963	cluster_1
13	107020126	107024126	ENSMUSG00000021693.20	.	-	107020126	107024126	0	1	4000	107020125	cluster_1
11	6473917	6477917	ENSMUSG00000094483.2	.	-	6473917	6477917	0	1	4000	6473911	cluster_1
18	42273353	42277353	ENSMUSG00000024491.15	.	+	42273353	42277353	0	1	4000	42273349	cluster_1
7	118114188	118118188	ENSMUSG00000008683.16	.	-	118114188	118118188	0	1	4000	118114187	cluster_1
13	100649579	100653579	ENSMUSG00000052293.14	.	+	100649579	100653579	0	1	4000	100649578	cluster_1
10	123194995	123198995	ENSMUSG00000020124.10	.	-	123194995	123198995	0	1	4000	123194994	cluster_1
12	16892895	16896895	ENSMUSG00000020580.10	.	+	16892895	16896895	0	1	4000	16892894	cluster_1
10	108160193	108164193	ENSMUSG00000019907.10	.	+	108160193	108164193	0	1	4000	108160192	cluster_1
14	32199949	32203949	ENSMUSG00000021911.16	.	+	32199949	32203949	0	1	4000	32199946	cluster_1
5	8420716	8424716	ENSMUSG00000002297.16	.	-	8420716	8424716	0	1	4000	8420708	cluster_1
1	156556786	156560786	ENSMUSG00000026596.13	.	+	156556786	156560786	0	1	4000	156556785	cluster_1
7	16096458	16100458	ENSMUSG00000006024.13	.	+	16096458	16100458	0	1	4000	16096457	cluster_1
8	66858217	66862217	ENSMUSG00000014907.10	.	+	66858217	66862217	0	1	4000	66858211	cluster_1
16	8828100	8832100	ENSMUSG00000022507.6	.	+	8828100	8832100	0	1	4000	8828092	cluster_1
10	128081273	128085273	ENSMUSG00000025393.12	.	+	128081273	128085273	0	1	4000	128081272	cluster_1
16	3742093	3746093	ENSMUSG00000022529.11	.	+	3742093	3746093	0	1	4000	3742090	cluster_1
5	121395936	121399936	ENSMUSG00000042719.17	.	+	121395936	121399936	0	1	4000	121395935	cluster_1
19	4809612	4813612	ENSMUSG00000096370.8	.	-	4809612	4813612	0	1	4000	4809608	cluster_1
4	136308942	136312942	ENSMUSG00000066037.14	.	+	136308942	136312942	0	1	4000	136308941	cluster_1
12	80111013	80115013	ENSMUSG00000021127.7	.	-	80111013	80115013	0	1	4000	80111005	cluster_1
3	105799336	105803336	ENSMUSG00000068798.10	.	-	105799336	105803336	0	1	4000	105799335	cluster_1
1	171409313	171413313	ENSMUSG00000026641.13	.	+	171409313	171413313	0	1	4000	171409312	cluster_1
11	32640724	32644724	ENSMUSG00000020271.17	.	+	32640724	32644724	0	1	4000	32640721	cluster_1
19	30028513	30032513	ENSMUSG00000024817.13	.	+	30028513	30032513	0	1	4000	30028510	cluster_1
6	49071795	49075795	ENSMUSG00000029815.12	.	+	49071795	49075795	0	1	4000	49071791	cluster_1
19	3573749	3577749	ENSMUSG00000024908.15	.	-	3573749	3577749	0	1	4000	3573746	cluster_1
10	30598749	30602749	ENSMUSG00000019792.8	.	-	30598749	30602749	0	1	4000	30598746	cluster_1
2	119895228	119899228	ENSMUSG00000033943.15	.	+	119895228	119899228	0	1	4000	119895227	cluster_1
4	118289405	118293405	ENSMUSG00000033295.14	.	-	118289405	118293405	0	1	4000	118289404	cluster_1
6	122872474	122876474	ENSMUSG00000030327.8	.	+	122872474	122876474	0	1	4000	122872473	cluster_1
13	98924384	98928384	ENSMUSG00000009470.17	.	-	98924384	98928384	0	1	4000	98924375	cluster_1
19	60579023	60583023	ENSMUSG00000033417.15	.	-	60579023	60583023	0	1	4000	60579017	cluster_1
2	151492182	151496182	ENSMUSG00000027455.16	.	+	151492182	151496182	0	1	4000	151492181	cluster_1
X	153496227	153500227	ENSMUSG00000050148.9	.	+	153496227	153500227	0	1	4000	153496226	cluster_1
2	69720545	69724545	ENSMUSG00000042133.16	.	+	69720545	69724545	0	1	4000	69720539	cluster_1
9	53535047	53539047	ENSMUSG00000033054.7	.	+	53535047	53539047	0	1	4000	53535042	cluster_1
15	98869204	98873204	ENSMUSG00000048154.17	.	-	98869204	98873204	0	1	4000	98869195	cluster_1
11	72605283	72609283	ENSMUSG00000020794.13	.	+	72605283	72609283	0	1	4000	72605276	cluster_1
13	70635634	70639634	ENSMUSG00000034525.7	.	-	70635634	70639634	0	1	4000	70635627	cluster_1
13	69532617	69536617	ENSMUSG00000034575.13	.	-	69532617	69536617	0	1	4000	69532611	cluster_1
10	95513145	95517145	ENSMUSG00000074781.5	.	+	95513145	95517145	0	1	4000	95513136	cluster_1
5	23432441	23436441	ENSMUSG00000029004.15	.	+	23432441	23436441	0	1	4000	23432439	cluster_1
7	46794103	46798103	ENSMUSG00000006599.13	.	+	46794103	46798103	0	1	4000	46794099	cluster_1
7	62418139	62422139	ENSMUSG00000070527.3	.	-	62418139	62422139	0	1	4000	62418133	cluster_1
9	21721483	21725483	ENSMUSG00000032193.9	.	+	21721483	21725483	0	1	4000	21721481	cluster_1
19	4809634	4813634	ENSMUSG00000006456.10	.	-	4809634	4813634	0	1	4000	4809630	cluster_1
5	135185264	135189264	ENSMUSG00000002748.7	.	+	135185264	135189264	0	1	4000	135185263	cluster_1
2	37441135	37445135	ENSMUSG00000050714.9	.	-	37441135	37445135	0	1	4000	37441132	cluster_1
8	60981300	60985300	ENSMUSG00000004319.15	.	-	60981300	60985300	0	1	4000	60981294	cluster_1
19	8896090	8900090	ENSMUSG00000071650.5	.	+	8896090	8900090	0	1	4000	8896082	cluster_1
13	58213653	58217653	ENSMUSG00000005312.15	.	-	58213653	58217653	0	1	4000	58213648	cluster_1
17	45431707	45435707	ENSMUSG00000023932.8	.	-	45431707	45435707	0	1	4000	45431703	cluster_1
2	60207887	60211887	ENSMUSG00000026977.17	.	+	60207887	60211887	0	1	4000	60207881	cluster_1
5	115009137	115013137	ENSMUSG00000029550.11	.	+	115009137	115013137	0	1	4000	115009136	cluster_1
10	40300186	40304186	ENSMUSG00000075232.5	.	-	40300186	40304186	0	1	4000	40300182	cluster_1
4	148625019	148629019	ENSMUSG00000041459.15	.	-	148625019	148629019	0	1	4000	148625018	cluster_1
X	103979284	103983284	ENSMUSG00000056537.11	.	-	103979284	103983284	0	1	4000	103979283	cluster_1
9	115308421	115312421	ENSMUSG00000032437.10	.	-	115308421	115312421	0	1	4000	115308420	cluster_1
2	125857139	125861139	ENSMUSG00000027206.13	.	-	125857139	125861139	0	1	4000	125857138	cluster_1
18	77063208	77067208	ENSMUSG00000025423.15	.	+	77063208	77067208	0	1	4000	77063201	cluster_1
9	37487319	37491319	ENSMUSG00000042138.8	.	+	37487319	37491319	0	1	4000	37487316	cluster_1
7	44890712	44894712	ENSMUSG00000002968.9	.	-	44890712	44894712	0	1	4000	44890708	cluster_1
10	91122059	91126059	ENSMUSG00000061904.12	.	-	91122059	91126059	0	1	4000	91122050	cluster_1
9	79791507	79795507	ENSMUSG00000032328.12	.	-	79791507	79795507	0	1	4000	79791500	cluster_1
11	77684155	77688155	ENSMUSG00000037857.16	.	+	77684155	77688155	0	1	4000	77684148	cluster_1
10	117844035	117848035	ENSMUSG00000052681.8	.	-	117844035	117848035	0	1	4000	117844034	cluster_1
6	29607887	29611887	ENSMUSG00000012535.14	.	-	29607887	29611887	0	1	4000	29607885	cluster_1
2	168953587	168957587	ENSMUSG00000027551.15	.	-	168953587	168957587	0	1	4000	168953586	cluster_1
2	113846661	113850661	ENSMUSG00000041219.14	.	-	113846661	113850661	0	1	4000	113846660	cluster_1
2	69895246	69899246	ENSMUSG00000044308.17	.	+	69895246	69899246	0	1	4000	69895240	cluster_1
1	143700893	143704893	ENSMUSG00000026361.9	.	-	143700893	143704893	0	1	4000	143700892	cluster_1
